Date,PortfolioValue,Positions
2017-01-02,13431459.969498402,1
2017-01-03,13461112.9294984,1
2017-01-04,13457792.889498401,1
2017-01-05,13573766.889498401,1
2017-01-06,13503841.389498401,1
2017-01-09,13482397.569498401,1
2017-01-10,13552573.2094984,1
2017-01-11,13690104.729498401,1
2017-01-12,13731218.649498401,1
2017-01-13,13688194.569498401,1
2017-01-16,13679939.9494984,1
2017-01-17,13687466.889498401,1
2017-01-18,13722986.7694984,1
2017-01-19,13724123.7694984,1
2017-01-20,13635824.3494984,1
2017-01-23,13711571.2894984,1
2017-01-24,13858107.8494984,1
2017-01-25,14026224.669498399,1
2017-01-27,14059697.9494984,1
2017-01-30,14073501.1294984,1
2017-01-31,13951182.669498399,1
2017-02-01,14132807.0494984,1
2017-02-02,14168463.3694984,1
2017-02-03,14176763.469498402,1
2017-02-06,14286802.329498399,1
2017-02-07,14257626.9094984,1
2017-02-08,14286825.069498401,1
2017-02-09,14320275.6094984,1
2017-02-10,14373782.829498399,1
2017-02-13,14400547.809498401,1
2017-02-14,14372395.6894984,1
2017-02-15,14291122.9294984,1
2017-02-16,14408802.4294984,1
2017-02-17,14440729.389498401,1
2017-02-20,14530461.4294984,1
2017-02-21,14569892.589498399,1
2017-02-22,14549267.4094984,1
2017-02-23,14563570.8694984,1
2017-02-27,14539057.149498401,1
2017-02-28,14527232.3494984,1
2017-03-01,14632086.4894984,1
2017-03-02,14565503.7694984,1
2017-03-03,14588334.729498401,1
2017-03-06,14667606.3694984,1
2017-03-07,14657714.469498402,1
2017-03-08,14639704.389498401,1
2017-03-09,14663604.1294984,1
2017-03-10,14680681.8694984,1
2017-03-14,14924863.9894984,1
2017-03-15,14918769.669498399,1
2017-03-16,15044703.7894984,1
2017-03-17,15065601.8494984,1
2017-03-20,15038518.5094984,1
2017-03-21,15040451.4094984,1
2017-03-22,14911879.4494984,1
2017-03-23,14989582.0294984,1
2017-03-24,14976438.309498401,1
2017-03-27,14907422.4094984,1
2017-03-28,14967387.7894984,1
2017-03-29,14991787.809498401,1
2017-03-30,15054049.9294984,1
2017-03-31,15114197.229498401,1
2017-04-03,15178596.9094984,1
2017-04-05,15225509.5294984,1
2017-04-06,15256481.4094984,1
2017-04-07,15162838.089498399,1
2017-04-10,15116880.5494984,1
2017-04-11,15178437.729498401,1
2017-04-12,15144782.5294984,1
2017-04-13,15082929.729498401,1
2017-04-17,15050798.1094984,1
2017-04-18,14972572.5094984,1
2017-04-19,15000792.8494984,1
2017-04-20,15069308.469498402,1
2017-04-21,15032151.309498401,1
2017-04-24,15142872.3694984,1
2017-04-25,15274082.169498399,1
2017-04-26,15294047.889498401,1
2017-04-27,15288522.069498401,1
2017-04-28,15255276.1894984,1
