Date,Drawdown
2011-04-04,-0.11147495349953696
2011-04-05,-0.11147495349953696
2011-04-06,-0.11147495349953696
2011-04-07,-0.11147495349953696
2011-04-08,-0.11147495349953696
2011-04-11,-0.11147495349953696
2011-04-13,-0.11147495349953696
2011-04-15,-0.11147495349953696
2011-04-18,-0.11147495349953696
2011-04-19,-0.11147495349953696
2011-04-20,-0.11147495349953696
2011-04-21,-0.11147495349953696
2011-04-25,-0.11147495349953696
2011-04-26,-0.11147495349953696
2011-04-27,-0.11147495349953696
2011-04-28,-0.11147495349953696
2011-04-29,-0.10035729670300264
2011-05-02,-0.11384804601705989
2011-05-03,-0.13332686231330315
2011-05-04,-0.14014603756833
2011-05-05,-0.15353005986374357
2011-05-06,-0.1302408619231662
2011-05-09,-0.12901463660258206
2011-05-10,-0.1292167367017154
2011-05-11,-0.12233852096829023
2011-05-12,-0.13306118016050994
2011-05-13,-0.12539727190685857
2011-05-16,-0.13393089182307238
2011-05-17,-0.13906514265611103
2011-05-18,-0.14378383935272976
2011-05-19,-0.14486473426494828
2011-05-20,-0.1337469580249847
2011-05-23,-0.14600012808030405
2011-05-24,-0.13782529260974252
2011-05-25,-0.14188319010582418
2011-05-26,-0.13539554984488145
2011-05-27,-0.12823121486998645
2011-05-30,-0.12392580152215737
2011-05-31,-0.11036008996598201
2011-06-01,-0.11036008996598201
2011-06-02,-0.11036008996598201
2011-06-03,-0.11036008996598201
2011-06-06,-0.11036008996598201
2011-06-07,-0.11036008996598201
2011-06-08,-0.11036008996598201
2011-06-09,-0.11036008996598201
2011-06-10,-0.11036008996598201
2011-06-13,-0.11036008996598201
2011-06-14,-0.11036008996598201
2011-06-15,-0.11036008996598201
2011-06-16,-0.11036008996598201
2011-06-17,-0.11036008996598201
2011-06-20,-0.11036008996598201
2011-06-21,-0.11036008996598201
2011-06-22,-0.11036008996598201
2011-06-23,-0.11036008996598201
2011-06-24,-0.11036008996598201
2011-06-27,-0.11036008996598201
2011-06-28,-0.11036008996598201
2011-06-29,-0.11036008996598201
2011-06-30,-0.11036008996598201
2011-07-01,-0.11036008996598201
2011-07-04,-0.11036008996598201
2011-07-05,-0.11036008996598201
2011-07-06,-0.11036008996598201
2011-07-07,-0.11036008996598201
2011-07-08,-0.11036008996598201
2011-07-11,-0.11036008996598201
2011-07-12,-0.11036008996598201
2011-07-13,-0.11036008996598201
2011-07-14,-0.11036008996598201
2011-07-15,-0.11036008996598201
2011-07-18,-0.11036008996598201
2011-07-19,-0.11036008996598201
2011-07-20,-0.11036008996598201
2011-07-21,-0.11036008996598201
2011-07-22,-0.11036008996598201
2011-07-25,-0.11036008996598201
2011-07-26,-0.11036008996598201
2011-07-27,-0.11036008996598201
2011-07-28,-0.11036008996598201
2011-07-29,-0.11036008996598201
2011-08-01,-0.11036008996598201
2011-08-02,-0.11036008996598201
2011-08-03,-0.11036008996598201
2011-08-04,-0.11036008996598201
2011-08-05,-0.11036008996598201
2011-08-08,-0.11036008996598201
2011-08-09,-0.11036008996598201
2011-08-10,-0.11036008996598201
2011-08-11,-0.11036008996598201
2011-08-12,-0.11036008996598201
2011-08-16,-0.11036008996598201
2011-08-17,-0.11036008996598201
2011-08-18,-0.11036008996598201
2011-08-19,-0.11036008996598201
2011-08-22,-0.11036008996598201
2011-08-23,-0.11036008996598201
2011-08-24,-0.11036008996598201
2011-08-25,-0.11036008996598201
2011-08-26,-0.11036008996598201
2011-08-29,-0.11036008996598201
2011-08-30,-0.11036008996598201
2011-09-02,-0.11036008996598201
2011-09-05,-0.11036008996598201
2011-09-06,-0.11036008996598201
2011-09-07,-0.11036008996598201
2011-09-08,-0.11036008996598201
2011-09-09,-0.11036008996598201
2011-09-12,-0.11036008996598201
2011-09-13,-0.11036008996598201
2011-09-14,-0.11036008996598201
2011-09-15,-0.11036008996598201
2011-09-16,-0.11036008996598201
2011-09-19,-0.11036008996598201
2011-09-20,-0.11036008996598201
2011-09-21,-0.11036008996598201
2011-09-22,-0.11036008996598201
2011-09-23,-0.11036008996598201
2011-09-26,-0.11036008996598201
2011-09-27,-0.11036008996598201
2011-09-28,-0.11036008996598201
2011-09-29,-0.11036008996598201
2011-09-30,-0.11036008996598201
2011-10-03,-0.11036008996598201
2011-10-04,-0.11036008996598201
2011-10-05,-0.11036008996598201
2011-10-07,-0.11036008996598201
2011-10-10,-0.11036008996598201
2011-10-11,-0.11036008996598201
2011-10-12,-0.11036008996598201
2011-10-13,-0.11036008996598201
2011-10-14,-0.11036008996598201
2011-10-17,-0.11036008996598201
2011-10-18,-0.11036008996598201
2011-10-19,-0.11036008996598201
2011-10-20,-0.11036008996598201
2011-10-21,-0.11036008996598201
2011-10-24,-0.11036008996598201
2011-10-25,-0.11036008996598201
2011-10-26,-0.11036008996598201
2011-10-28,-0.11036008996598201
2011-10-31,-0.11036008996598201
2011-11-01,-0.11036008996598201
2011-11-02,-0.11036008996598201
2011-11-03,-0.11036008996598201
2011-11-04,-0.11036008996598201
2011-11-08,-0.11036008996598201
2011-11-09,-0.11036008996598201
2011-11-11,-0.11036008996598201
2011-11-14,-0.11036008996598201
2011-11-15,-0.11036008996598201
2011-11-16,-0.11036008996598201
2011-11-17,-0.11036008996598201
2011-11-18,-0.11036008996598201
2011-11-21,-0.11036008996598201
2011-11-22,-0.11036008996598201
2011-11-23,-0.11036008996598201
2011-11-24,-0.11036008996598201
2011-11-25,-0.11036008996598201
2011-11-28,-0.11036008996598201
2011-11-29,-0.11036008996598201
2011-11-30,-0.11036008996598201
2011-12-01,-0.11036008996598201
2011-12-02,-0.11036008996598201
2011-12-05,-0.11036008996598201
2011-12-07,-0.11036008996598201
2011-12-08,-0.11036008996598201
2011-12-09,-0.11036008996598201
2011-12-12,-0.11036008996598201
2011-12-13,-0.11036008996598201
2011-12-14,-0.11036008996598201
2011-12-15,-0.11036008996598201
2011-12-16,-0.11036008996598201
2011-12-19,-0.11036008996598201
2011-12-20,-0.11036008996598201
2011-12-21,-0.11036008996598201
2011-12-22,-0.11036008996598201
2011-12-23,-0.11036008996598201
2011-12-26,-0.11036008996598201
2011-12-27,-0.11036008996598201
2011-12-28,-0.11036008996598201
2011-12-29,-0.11036008996598201
2011-12-30,-0.11036008996598201
2012-01-02,-0.11036008996598201
2012-01-03,-0.11036008996598201
2012-01-04,-0.11036008996598201
2012-01-05,-0.11036008996598201
2012-01-06,-0.11036008996598201
2012-01-07,-0.11036008996598201
2012-01-09,-0.11036008996598201
2012-01-10,-0.11036008996598201
2012-01-11,-0.11036008996598201
2012-01-12,-0.11036008996598201
2012-01-13,-0.11036008996598201
2012-01-16,-0.11036008996598201
2012-01-17,-0.11036008996598201
2012-01-18,-0.11036008996598201
2012-01-19,-0.11036008996598201
2012-01-20,-0.11036008996598201
2012-01-23,-0.11036008996598201
2012-01-24,-0.11036008996598201
2012-01-25,-0.11036008996598201
2012-01-27,-0.11036008996598201
2012-01-30,-0.11036008996598201
2012-01-31,-0.11036008996598201
2012-02-01,-0.11036008996598201
2012-02-02,-0.11036008996598201
2012-02-03,-0.11036008996598201
2012-02-06,-0.11036008996598201
2012-02-07,-0.11036008996598201
2012-02-08,-0.11036008996598201
2012-02-09,-0.11036008996598201
2012-02-10,-0.11036008996598201
2012-02-13,-0.11036008996598201
2012-02-14,-0.11036008996598201
2012-02-15,-0.11036008996598201
2012-02-16,-0.11036008996598201
2012-02-17,-0.11036008996598201
2012-02-21,-0.11036008996598201
2012-02-22,-0.11036008996598201
2012-02-23,-0.11036008996598201
2012-02-24,-0.11036008996598201
2012-02-27,-0.11036008996598201
2012-02-28,-0.11036008996598201
2012-02-29,-0.11036008996598201
2012-03-01,-0.11036008996598201
2012-03-02,-0.11036008996598201
2012-03-03,-0.11036008996598201
2012-03-05,-0.11036008996598201
2012-03-06,-0.11036008996598201
2012-03-07,-0.11036008996598201
2012-03-09,-0.11036008996598201
2012-03-12,-0.11036008996598201
2012-03-13,-0.11036008996598201
2012-03-14,-0.11036008996598201
2012-03-15,-0.11036008996598201
2012-03-16,-0.11036008996598201
2012-03-19,-0.11036008996598201
2012-03-20,-0.11036008996598201
2012-03-21,-0.11036008996598201
2012-03-22,-0.11036008996598201
2012-03-23,-0.11036008996598201
2012-03-26,-0.11036008996598201
2012-03-27,-0.11036008996598201
2012-03-28,-0.11036008996598201
2012-03-29,-0.11036008996598201
2012-03-30,-0.11036008996598201
2012-04-02,-0.11036008996598201
2012-04-03,-0.11036008996598201
2012-04-04,-0.11036008996598201
2012-04-09,-0.11036008996598201
2012-04-10,-0.11036008996598201
2012-04-11,-0.11036008996598201
2012-04-12,-0.11036008996598201
2012-04-13,-0.11036008996598201
2012-04-16,-0.11036008996598201
2012-04-17,-0.11036008996598201
2012-04-18,-0.11036008996598201
2012-04-19,-0.11036008996598201
2012-04-20,-0.11036008996598201
2012-04-23,-0.11036008996598201
2012-04-24,-0.11036008996598201
2012-04-25,-0.11036008996598201
2012-04-26,-0.11036008996598201
2012-04-27,-0.11036008996598201
2012-04-28,-0.11036008996598201
2012-04-30,-0.11036008996598201
2012-05-02,-0.11036008996598201
2012-05-03,-0.11036008996598201
2012-05-04,-0.12341403860428501
2012-05-07,-0.11273753985715873
2012-05-08,-0.12359743573431825
2012-05-09,-0.1291898874590034
2012-05-10,-0.12494389567633457
2012-05-11,-0.12990490411786726
2012-05-14,-0.13738472124403378
2012-05-15,-0.1349819866923322
2012-05-16,-0.1420207221133558
2012-05-17,-0.14143570848337617
2012-05-18,-0.14712566247972458
2012-05-21,-0.14402416164776966
2012-05-22,-0.14872748551419235
2012-05-23,-0.1500414446989875
2012-05-24,-0.14144731589666926
2012-05-25,-0.13974799059053844
2012-05-28,-0.12533390476298756
2012-05-29,-0.12985615298203568
2012-05-30,-0.13897725834786712
2012-05-31,-0.14201143618272116
2012-06-01,-0.15414582603947868
2012-06-04,-0.16142135269168423
2012-06-05,-0.1632205017521371
2012-06-06,-0.1439916608905486
2012-06-07,-0.1428425269745175
2012-06-08,-0.1381693823826572
2012-06-11,-0.14010549891997048
2012-06-12,-0.12959382544160825
2012-06-13,-0.12809646912677974
2012-06-14,-0.13781419553588392
2012-06-15,-0.12519229432080992
2012-06-18,-0.1320174533372377
2012-06-19,-0.12758806442453563
2012-06-20,-0.1186341058101269
2012-06-21,-0.11588547034228669
2012-06-22,-0.11846463757604542
2012-06-25,-0.11972984562500921
2012-06-26,-0.11760568899234547
2012-06-27,-0.116219763845132
2012-06-28,-0.11233360187455388
2012-06-29,-0.09882025131855876
2012-07-02,-0.0927379667528988
2012-07-03,-0.08989647197871242
2012-07-04,-0.09065559680809077
2012-07-05,-0.08554137051108723
2012-07-06,-0.09151454539179071
2012-07-09,-0.09958401911325432
2012-07-10,-0.09298404391471549
2012-07-11,-0.09564678452418585
2012-07-12,-0.10230943975450801
2012-07-13,-0.10358393373410624
2012-07-16,-0.10586595118755804
2012-07-17,-0.1073656289850452
2012-07-18,-0.10228854641058027
2012-07-19,-0.10016903274323374
2012-07-20,-0.10089797829804947
2012-07-23,-0.1102721252736737
2012-07-24,-0.10341910846534219
2012-07-25,-0.10363500635259648
2012-07-26,-0.11022801710315933
2012-07-27,-0.10704062141283432
2012-07-30,-0.09783826415395025
2012-07-31,-0.09555160373518112
2012-08-01,-0.08887501960890687
2012-08-02,-0.08374918589861036
2012-08-03,-0.08391865413269162
2012-08-06,-0.07865353146287613
2012-08-07,-0.07538024091418105
2012-08-08,-0.07173783462276107
2012-08-09,-0.069734395088347
2012-08-10,-0.06606413100502317
2012-08-13,-0.059615052179296524
2012-08-14,-0.05448689698634124
2012-08-16,-0.055531564182733195
2012-08-17,-0.0518055845156018
2012-08-21,-0.044762206129261184
2012-08-22,-0.04530775455404357
2012-08-23,-0.04324859943582193
2012-08-24,-0.045765086637797436
2012-08-27,-0.048511400622979095
2012-08-28,-0.05667605513344709
2012-08-29,-0.06309727616726979
2012-08-30,-0.057456073306753175
2012-08-31,-0.06214546827722378
2012-09-03,-0.05962665959258984
2012-09-04,-0.057249461350133424
2012-09-05,-0.05646944317682734
2012-09-06,-0.04900587642927123
2012-09-07,-0.03405088514225518
2012-09-08,-0.029607567333601037
2012-09-10,-0.0266569628744584
2012-09-11,-0.02327920560612451
2012-09-12,-0.01692530756940236
2012-09-13,-0.0178399717369101
2012-09-14,-0.007360799015769026
2012-09-17,-0.011226067642419513
2012-09-18,-0.010940525275405566
2012-09-20,-0.013505763613212651
2012-09-21,-0.004779310299351414
2012-09-24,-0.008303320975180606
2012-09-25,-0.004126973672271328
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-03,0.0
2012-10-04,-0.007286555698356789
2012-10-05,-0.018349013921343804
2012-10-08,-0.021322481434836393
2012-10-09,-0.0111783655023735
2012-10-10,-0.01703391209753502
2012-10-11,-0.014171893891144594
2012-10-12,-0.00517347683569469
2012-10-15,-0.0002942261707505889
2012-10-16,-0.005521198673854366
2012-10-17,-0.001700716426383031
2012-10-18,0.0
2012-10-19,-0.0042482934294687524
2012-10-22,0.0
2012-10-23,0.0
2012-10-25,0.0
2012-10-26,-0.012744703207841601
2012-10-29,-0.017119057069283183
2012-10-30,-0.01975428997215456
2012-10-31,-0.009140341831873844
2012-11-01,-0.004310187820985134
2012-11-02,-0.0007257400437796768
2012-11-05,-0.0013718256925107086
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,-0.004601375364541416
2012-11-12,0.0
2012-11-13,0.0
2012-11-15,-0.00017677723750442187
2012-11-16,-0.011194471811118545
2012-11-19,-0.020795818638462915
2012-11-20,-0.02500652464504216
2012-11-21,-0.019023786570949497
2012-11-22,-0.009264831122215655
2012-11-23,-0.006800599028329746
2012-11-26,0.0
2012-11-27,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,-0.0012319869151599105
2012-12-06,-0.005250855750255856
2012-12-07,-0.009450717654690743
2012-12-10,-0.00694149555703627
2012-12-11,-0.009189511747803691
2012-12-12,-0.009051710206374963
2012-12-13,-0.02115767845784633
2012-12-14,-0.015392637851513569
2012-12-17,-0.015530439392942186
2012-12-18,-0.0047880893797866975
2012-12-19,0.0
2012-12-20,0.0
2012-12-21,-0.014319692873906886
2012-12-24,-0.008760138154522257
2012-12-26,-0.004832614783700895
2012-12-27,-0.012239211255161142
2012-12-28,-0.010056343729980988
