Date,Drawdown
1996-05-29,-0.04530445203580957
1996-05-30,-0.05327294772831792
1996-05-31,-0.04929493501171356
1996-06-03,-0.03519107174375313
1996-06-04,-0.03607646015403165
1996-06-05,-0.033569938034792024
1996-06-06,-0.02606284193637276
1996-06-07,-0.021598489107080066
1996-06-10,-0.014577733121349024
1996-06-11,-0.011547460111522079
1996-06-12,-0.0023194682297441593
1996-06-13,0.0
1996-06-14,0.0
1996-06-17,0.0
1996-06-18,-0.0015461216339941464
1996-06-19,-0.01942315302705222
1996-06-20,-0.0194714693281145
1996-06-21,-0.03606811874302107
1996-06-24,-0.03324161513087531
1996-06-25,-0.045900486009202934
1996-06-26,-0.05411425718979701
1996-06-27,-0.046456123471419586
1996-06-28,-0.050659641663841404
1996-07-01,-0.06163952108025317
1996-07-02,-0.06696639327237397
1996-07-03,-0.0837442288162642
1996-07-04,-0.07966150137649819
1996-07-05,-0.07551837856040433
1996-07-08,-0.07055387862625107
1996-07-09,-0.08961465939533586
1996-07-10,-0.08688478838531477
1996-07-11,-0.08033792959137065
1996-07-12,-0.0849400572675566
1996-07-15,-0.08551985288030428
1996-07-16,-0.09395104741567895
1996-07-17,-0.08252424221444066
1996-07-18,-0.07662965348483775
1996-07-19,-0.07797043083931698
1996-07-22,-0.06668857454126564
1996-07-23,-0.09469995008214482
1996-07-24,-0.11023364087368037
1996-07-25,-0.11438884276503991
1996-07-26,-0.12295290712833573
1996-07-29,-0.13929589596266523
1996-07-30,-0.1538632607329543
1996-07-31,-0.13663849940423767
1996-08-01,-0.1344763449316989
1996-08-02,-0.13973074267222596
1996-08-05,-0.1430524883702604
1996-08-06,-0.14463484723005138
1996-08-07,-0.1347662427380728
1996-08-08,-0.14022598475811487
1996-08-09,-0.14246061368224716
1996-08-12,-0.1503240916801395
1996-08-13,-0.154358502818843
1996-08-14,-0.16384057690232312
1996-08-16,-0.17337096728686552
1996-08-19,-0.1952461725928304
1996-08-20,-0.19452142807689554
1996-08-21,-0.1782871509199565
1996-08-22,-0.17831130907048764
1996-08-23,-0.17038743569626746
1996-08-26,-0.17056862182525112
1996-08-27,-0.16977140285772274
1996-08-29,-0.15798222539851692
1996-08-30,-0.15705213660306727
1996-09-02,-0.15501077288318443
1996-09-03,-0.16745222040673147
1996-09-04,-0.16481898199883516
1996-09-06,-0.1645170051171957
1996-09-09,-0.1723442458892912
1996-09-10,-0.18054593799461993
1996-09-11,-0.19127215683045462
1996-09-12,-0.1913204731315169
1996-09-13,-0.1994134535594554
1996-09-18,-0.19450934900162997
1996-09-19,-0.20406389753670362
1996-09-20,-0.20697495467570826
1996-09-23,-0.21288162248057674
1996-09-24,-0.2141740835339938
1996-09-25,-0.2152853584584271
1996-09-26,-0.2242359532302216
1996-09-27,-0.23551780952827317
1996-09-30,-0.24359871088094587
1996-10-01,-0.2469325356542459
1996-10-03,-0.25425245526518725
1996-10-04,-0.2724193844646191
1996-10-07,-0.2966741675979032
1996-10-08,-0.29476567370594153
1996-10-09,-0.29039304845980163
1996-10-10,-0.26923050859450604
1996-10-11,-0.2591807179735438
1996-10-14,-0.27285423117417995
1996-10-15,-0.27310789175475714
1996-10-16,-0.27499222749618757
1996-10-17,-0.27570489293685674
1996-10-18,-0.2724677007656815
1996-10-22,-0.25437324601784306
1996-10-23,-0.24165042851505958
1996-10-24,-0.24165042851505958
1996-10-25,-0.24165042851505958
1996-10-28,-0.24165042851505958
1996-10-29,-0.24165042851505958
1996-10-30,-0.24165042851505958
1996-10-31,-0.24165042851505958
1996-11-01,-0.24165042851505958
1996-11-04,-0.24165042851505958
1996-11-05,-0.24165042851505958
1996-11-06,-0.24165042851505958
1996-11-07,-0.24165042851505958
1996-11-10,-0.24165042851505958
1996-11-13,-0.24165042851505958
1996-11-14,-0.24165042851505958
1996-11-15,-0.24165042851505958
1996-11-18,-0.24165042851505958
1996-11-19,-0.24165042851505958
1996-11-20,-0.24165042851505958
1996-11-21,-0.24165042851505958
1996-11-22,-0.24165042851505958
1996-11-25,-0.24165042851505958
1996-11-26,-0.24165042851505958
1996-11-27,-0.24165042851505958
1996-11-28,-0.24165042851505958
1996-11-29,-0.24165042851505958
1996-12-02,-0.24165042851505958
1996-12-03,-0.24165042851505958
1996-12-04,-0.24165042851505958
1996-12-05,-0.24165042851505958
1996-12-06,-0.24165042851505958
1996-12-09,-0.24165042851505958
1996-12-10,-0.24165042851505958
1996-12-11,-0.24165042851505958
1996-12-12,-0.24165042851505958
1996-12-13,-0.24165042851505958
1996-12-16,-0.24165042851505958
1996-12-17,-0.24165042851505958
1996-12-18,-0.24165042851505958
1996-12-19,-0.24165042851505958
1996-12-20,-0.24165042851505958
